id_ag;stop_name;stop_lat;stop_lon;id_ag_num
CXRAMEAU;MEYLAN, CROIX DES RAMEAUX;45.22373962402344;5.7817702293396;10240
DEGAULLE;EYBENS, GENERAL DE GAULLE;45.16162872314453;5.744470119476318;10241
DENPAPIN;ECHIROLLES, DENIS PAPIN;45.13832092285156;5.713069915771484;10242
DENT;SASSENAGE, LA DENT DU LOUP;45.212860107421875;5.645830154418945;10243
DEPORTES;GRENOBLE, RUE DES DEPORTES;45.17829132080078;5.727709770202637;10244
DETOURBE;MEYLAN, LA DETOURBE;45.2227783203125;5.792699813842773;10245
DOMENEMA;DOMENE, DOMENE MAIRIE;45.20151901245117;5.838210105895996;10246
DOYENGOS;LA TRONCHE, DOYEN GOSSE;45.20138168334961;5.753029823303223;10247
DRAC;CLAIX, MEMORIAL;45.122650146484375;5.6910200119018555;10248
DRAC2;ECHIROLLES, DRAC;45.148948669433594;5.693970203399658;10249
DRIANT;GRENOBLE, DRIANT;45.182281494140625;5.734099864959717;10250
DRMARTIN;GRENOBLE, DOCTEUR MARTIN;45.18730926513672;5.727280139923096;10251
DRMAZET;GRENOBLE, DOCTEUR MAZET;45.191280364990234;5.722010135650635;10252
DRSCHWEI;GRENOBLE, DOCTEUR SCHWEITZER;45.17245101928711;5.706319808959961;10253
DUBEDOUT;GRENOBLE, HUBERT DUBEDOUT - MAISON DU TOURISME;45.19020080566406;5.728219985961914;10254
EAU;MONTBONNOT-SAINT-MARTIN, PRE DE L'EAU;45.22386932373047;5.820429801940918;10255
ECHALIER;VEUREY-VOROIZE, LES ECHALIERES;45.26824188232422;5.619440078735352;10256
ECHIGARE;ECHIROLLES, ECHIROLLES GARE;45.153018951416016;5.718480110168457;10257
ECOLE;QUAIX-EN-CHARTREUSE, QUAIX-EN-CHARTREUSE VILLAGE;45.25345993041992;5.7199201583862305;10258
ECOLELP;CHAMP-SUR-DRAC, LE PAVILLON;45.07999038696289;5.734690189361572;10259
ECOLEREY;VIF, ECOLE REYMURE;45.0690803527832;5.693339824676514;10260
ECOLHOSP;ECHIROLLES, ECOLES HOSPITALIERES;45.14638137817383;5.729730129241943;10261
ECRINS;FONTAINE, LES ECRINS;45.19752883911133;5.686309814453125;10262
ECUREUIL;ECHIROLLES, ECUREUIL;45.142608642578125;5.7038397789001465;10263
EDELWEIS;GIERES, EDELWEISS;45.18149185180664;5.78754997253418;10264
EDISON;GRENOBLE, EDISON;45.18183135986328;5.740910053253174;10265
EDMOESMO;GRENOBLE, EDMOND ESMONIN;45.15937042236328;5.726620197296143;10266
EDROSTAN;SAINT-MARTIN-D'HERES, EDMOND ROSTAND;45.174461364746094;5.75432014465332;10267
EDVAILLA;SAINT-MARTIN-D'HERES, EDOUARD VAILLANT;45.179019927978516;5.755280017852783;10268
EGISE;SAINT-EGREVE, CHAMPAVIOTTE  VENCE;45.22631072998047;5.674389839172363;10269
EGLISESE;SAINT-EGREVE, EGLISE;45.239990234375;5.684070110321045;10270
EGR;SAINT-EGREVE, SAINT-EGREVE GARE;45.2357292175293;5.671629905700684;10271
EGRECOLE;PROVEYSIEUX, PROVEYSIEUX VILLAGE;45.26335144042969;5.699729919433594;10272
EGREGUA;PROVEYSIEUX, PONT DU GUA;45.27608108520508;5.70727014541626;10273
EGREMOLL;PROVEYSIEUX, LE MOLLARD;45.25822067260742;5.6959099769592285;10274
EJCURIE;VIZILLE, ECOLES JOLIOT-CURIE;45.08403015136719;5.775169849395752;10275
ELSATRIO;SAINT-MARTIN-D'HERES, ELSA TRIOLET;45.17958068847656;5.770150184631348;10276
ENGENIER;SASSENAGE, LES ENGENIERES;45.219600677490234;5.660220146179199;10277
EPICEA;GIERES, EPICEA;45.19496154785156;5.774809837341309;10278
ESCLANGO;GRENOBLE, ESCLANGON;45.19158172607422;5.706500053405762;10279
ESPLANAD;GRENOBLE, ANNIE FRATELLINI - ESPLANADE;45.19565963745117;5.716790199279785;10280
ESSARTS;ECHIROLLES, ESSARTS - LA BUTTE;45.155879974365234;5.719089984893799;10281
ETIEGRAP;SAINT-MARTIN-D'HERES, ETIENNE GRAPPE;45.1721305847168;5.757689952850342;10282
EUGENESU;GRENOBLE, EUGENE SUE;45.1728401184082;5.724760055541992;10283
EVE;MONTBONNOT-SAINT-MARTIN, LES EVEQUAUX;45.23878860473633;5.817570209503174;10284
EYBMAIRI;EYBENS, EYBENS MAIRIE;45.14733123779297;5.749790191650391;10285
EYGALA;CORENC, EYGALA;45.21384811401367;5.7646098136901855;10286
FAU;SEYSSINET-PARISET, FAUCONNIERE;45.176841735839844;5.694019794464111;10287
FAUX;SAINT-MARTIN-D'URIAGE, HAMEAU LE FAUX;45.1716194152832;5.8465800285339355;10288
FELIXVIA;GRENOBLE, FELIX VIALLET;45.190731048583984;5.718470096588135;10289
FIANCEY;SAINT-EGREVE, CHEMIN FIANCEY;45.228641510009766;5.691709995269775;10290
FLAUCLOS;GRENOBLE, FLAUBERT - CLOS D'OR;45.17049026489258;5.727910041809082;10291
FOCHAIRE;MONT-SAINT-MARTIN, FOCHAIRE;45.27157974243164;5.67441987991333;10292
FOCHFERI;GRENOBLE, FOCH - FERRIE;45.18080139160156;5.722559928894043;10293
FONDRATE;CLAIX, FOND RATEL;45.12215042114258;5.689350128173828;10294
FONTAGNE;VARCES-ALLIERES-ET-RISSET, FONTAGNEUX;45.0872802734375;5.707859992980957;10295
