id_ag_num_a;id_ag_num_b;1;2;3;4;5;6;7;NO_x;NAME_x;LON_x;LAT_x;NO_y;NAME_y;LON_y;LAT_y;ID
10202;10642;102.0;102.0;102.0;102.0;102.0;80.0;49.0;10202;EYBENS, COLLEGE DES SAULES;5.743060111999512;45.16143035888672;10642;GRENOBLE, RAYMOND CHANAS;5.73822021484375;45.1596794128418;244
10203;10056;165.0;165.0;165.0;165.0;158.0;126.0;77.0;10203;ECHIROLLES, COLONEL MANHES;5.701769828796387;45.14646911621094;10056;ECHIROLLES, BAYARD;5.704780101776123;45.14590835571289;245
10204;10104;9.0;9.0;9.0;9.0;9.0;5.0;0.0;10204;VIZILLE, COLLEGE LES MATTONS;5.774670124053955;45.08654022216797;10104;VIZILLE, CAMPING;5.771269798278809;45.08592987060547;246
10204;10275;8.0;8.0;8.0;8.0;8.0;5.0;0.0;10204;VIZILLE, COLLEGE LES MATTONS;5.774670124053955;45.08654022216797;10275;VIZILLE, ECOLES JOLIOT-CURIE;5.775169849395752;45.08403015136719;247
10205;10551;0.0;0.0;0.0;0.0;0.0;9.0;9.0;10205;SARCENAS, COL DE PORTE;5.767039775848389;45.28982162475586;10551;SARCENAS, COL DE PALAQUIT;5.765699863433838;45.27307891845703;248
10206;10358;6.0;6.0;6.0;6.0;6.0;9.0;9.0;10206;CORENC, COL DE VENCE;5.751070022583008;45.23400115966797;10358;CORENC, HAMEAU DE VENCE;5.754330158233643;45.241790771484375;249
10207;10249;97.0;97.0;97.0;97.0;90.0;81.0;50.0;10207;SEYSSINS, COMBOIRE;5.690730094909668;45.14596939086914;10249;ECHIROLLES, DRAC;5.693970203399658;45.148948669433594;250
10208;10665;17.0;17.0;16.0;17.0;17.0;0.0;0.0;10208;SAINT-MARTIN-D'URIAGE, COMBELOUP;5.84306001663208;45.169700622558594;10665;SAINT-MARTIN-D'URIAGE, LA RONZIERE;5.840640068054199;45.1688117980957;251
10209;10592;5.0;5.0;5.0;5.0;5.0;3.0;0.0;10209;PROVEYSIEUX, PLANFAY COMBALEYRE;5.715849876403809;45.27742004394531;10592;PROVEYSIEUX, PLANFAY BAS;5.7135701179504395;45.278690338134766;252
10209;10593;6.0;6.0;7.0;6.0;6.0;5.0;0.0;10209;PROVEYSIEUX, PLANFAY COMBALEYRE;5.715849876403809;45.27742004394531;10593;PROVEYSIEUX, PLANFAY HAUT;5.717870235443115;45.27873992919922;253
10210;10316;13.0;13.0;13.0;13.0;13.0;5.0;0.0;10210;ECHIROLLES, PIED DE LA COMBE;5.714710235595703;45.13446044921875;10316;ECHIROLLES, GAY LUSSAC;5.712140083312988;45.136451721191406;254
10210;10584;13.0;13.0;13.0;13.0;13.0;5.0;0.0;10210;ECHIROLLES, PIED DE LA COMBE;5.714710235595703;45.13446044921875;10584;CHAMPAGNIER, PLACE DU LACA;5.728630065917969;45.11378860473633;255
10212;10040;9.0;9.0;9.0;9.0;9.0;6.0;0.0;10212;ECHIROLLES, COMMANDERIE;5.7333598136901855;45.14363098144531;10040;BRESSON, AVENUE DE LA REPUBLIQUE;5.735889911651611;45.142791748046875;256
10213;10301;13.0;13.0;13.0;13.0;13.0;13.0;0.0;10213;SASSENAGE, COMPLEXE SPORTIF;5.672719955444336;45.21141815185547;10301;SASSENAGE, FRANCOIS BLUMET;5.677000045776367;45.209659576416016;257
10213;10547;13.0;13.0;13.0;13.0;13.0;13.0;0.0;10213;SASSENAGE, COMPLEXE SPORTIF;5.672719955444336;45.21141815185547;10547;SASSENAGE, L'OVALIE (REGULATION);5.666950225830078;45.20967102050781;258
10214;10105;2.0;1.0;2.0;1.0;1.0;0.0;0.0;10214;SAINT-GEORGES-DE-COMMIERS, LES CONDAMINES;5.707320213317871;45.04471969604492;10105;SAINT-GEORGES-DE-COMMIERS, LE CANAL;5.710400104522705;45.052120208740234;259
10214;10343;3.0;2.0;3.0;2.0;3.0;0.0;0.0;10214;SAINT-GEORGES-DE-COMMIERS, LES CONDAMINES;5.707320213317871;45.04471969604492;10343;SAINT-GEORGES-DE-COMMIERS, LES GUIBERTS;5.7057600021362305;45.03858947753906;260
10214;10718;1.0;1.0;1.0;1.0;1.0;0.0;0.0;10214;SAINT-GEORGES-DE-COMMIERS, LES CONDAMINES;5.707320213317871;45.04471969604492;10718;SAINT-GEORGES-DE-COMMIERS, ST-GEORGES-DE-COMMIERS GARE;5.70173978805542;45.04362869262695;261
10215;10077;357.0;311.0;311.0;357.0;311.0;206.0;121.0;10215;SAINT-MARTIN-D'HERES, UNIVERSITE - CONDILLAC;5.774449825286865;45.189151763916016;10077;GIERES, UNIVERSITE - BIBLIOTHEQUES;5.770899772644043;45.19245910644531;262
10215;10498;207.0;195.0;195.0;207.0;195.0;119.0;75.0;10215;SAINT-MARTIN-D'HERES, UNIVERSITE - CONDILLAC;5.774449825286865;45.189151763916016;10498;GIERES, MAYENCIN - CHAMP ROMAN;5.778950214385986;45.18490982055664;263
10216;10022;144.0;153.0;153.0;153.0;144.0;126.0;70.0;10216;GRENOBLE, CONDORCET;5.7182297706604;45.18553161621094;10022;GRENOBLE, ALSACE-LORRAINE;5.719299793243408;45.189109802246094;264
10216;10293;1.0;1.0;1.0;1.0;1.0;1.0;1.0;10216;GRENOBLE, CONDORCET;5.7182297706604;45.18553161621094;10293;GRENOBLE, FOCH - FERRIE;5.722559928894043;45.18080139160156;265
10216;10747;145.0;153.0;153.0;153.0;145.0;127.0;71.0;10216;GRENOBLE, CONDORCET;5.7182297706604;45.18553161621094;10747;GRENOBLE, VALLIER - LIBERATION;5.716080188751221;45.18013000488281;266
10218;10119;11.0;11.0;11.0;11.0;11.0;12.0;0.0;10218;CORENC, CORENC MAIRIE;5.752719879150391;45.209739685058594;10119;CORENC, LE CEDRE;5.755519866943359;45.207828521728516;267
10218;10470;12.0;12.0;12.0;12.0;12.0;12.0;0.0;10218;CORENC, CORENC MAIRIE;5.752719879150391;45.209739685058594;10470;CORENC, MAIRIE-CONDAMINE;5.750919818878174;45.211181640625;268
10219;10220;17.0;17.0;17.0;17.0;17.0;21.0;9.0;10219;CORENC, CORENC VILLAGE;5.762290000915527;45.21982955932617;10220;CORENC, LA CORNE D'OR;5.760459899902344;45.21809005737305;269
10219;10629;18.0;18.0;18.0;18.0;18.0;21.0;9.0;10219;CORENC, CORENC VILLAGE;5.762290000915527;45.21982955932617;10629;CORENC, PROVIDENCE;5.764560222625732;45.22111129760742;270
10220;10219;18.0;18.0;18.0;18.0;18.0;21.0;9.0;10220;CORENC, LA CORNE D'OR;5.760459899902344;45.21809005737305;10219;CORENC, CORENC VILLAGE;5.762290000915527;45.21982955932617;271
10220;10516;17.0;17.0;17.0;17.0;17.0;21.0;9.0;10220;CORENC, LA CORNE D'OR;5.760459899902344;45.21809005737305;10516;CORENC, MONUMENT;5.753600120544434;45.21699905395508;272
10221;10443;38.0;38.0;38.0;38.0;38.0;16.0;13.0;10221;VIZILLE, LES CORNIERS;5.7875800132751465;45.08176040649414;10443;VIZILLE, LES ALLAS;5.778600215911865;45.075469970703125;273
10221;10608;38.0;38.0;38.0;38.0;38.0;16.0;13.0;10221;VIZILLE, LES CORNIERS;5.7875800132751465;45.08176040649414;10608;VIZILLE, LE PONT DU MAS;5.788869857788086;45.086788177490234;274
10222;10570;17.0;17.0;16.0;17.0;17.0;0.0;0.0;10222;SAINT-MARTIN-D'URIAGE, CORPS D'URIAGE;5.864840030670166;45.17815017700195;10570;SAINT-MARTIN-D'URIAGE, LA PEREREE;5.861020088195801;45.17626190185547;275
10223;10156;6.0;6.0;6.0;6.0;6.0;6.0;0.0;10223;CLAIX, COSSEY;5.670060157775879;45.13895034790039;10156;CLAIX, CHEMIN DE L'ABBE;5.66841983795166;45.13520812988281;276
10224;10061;11.0;11.0;11.0;11.0;11.0;9.0;0.0;10224;SASSENAGE, LES COTES;5.647439956665039;45.210060119628906;10061;SASSENAGE, BEAUREVOIR;5.6486101150512695;45.21009063720703;277
10224;10243;5.0;5.0;5.0;5.0;5.0;0.0;0.0;10224;SASSENAGE, LES COTES;5.647439956665039;45.210060119628906;10243;SASSENAGE, LA DENT DU LOUP;5.645830154418945;45.212860107421875;278
10225;10043;6.0;6.0;6.0;6.0;6.0;6.0;0.0;10225;CLAIX, LE COTEAU;5.686699867248535;45.12668991088867;10043;CLAIX, LA BALMETTE;5.688109874725342;45.12520980834961;279
10225;10175;6.0;6.0;6.0;6.0;6.0;6.0;0.0;10225;CLAIX, LE COTEAU;5.686699867248535;45.12668991088867;10175;CLAIX, LES CIMENTIERS;5.68356990814209;45.130470275878906;280
10226;10246;70.0;70.0;70.0;70.0;70.0;57.0;27.0;10226;DOMENE, COUBERTIN;5.835279941558838;45.20003890991211;10246;DOMENE, DOMENE MAIRIE;5.838210105895996;45.20151901245117;281
10227;10583;17.0;17.0;17.0;17.0;17.0;0.0;0.0;10227;SAINT-MARTIN-D'URIAGE, CARREFOUR DU REPLAT;5.851019859313965;45.16147994995117;10583;SAINT-MARTIN-D'URIAGE, LE PINET D'URIAGE;5.848989963531494;45.16524124145508;282
10228;10656;17.0;17.0;16.0;17.0;17.0;0.0;0.0;10228;SAINT-MARTIN-D'URIAGE, LA CROIX DE PINET;5.8739800453186035;45.17245101928711;10656;SAINT-MARTIN-D'URIAGE, LE ROCHAREY;5.870560169219971;45.17496871948242;283
10229;10566;38.0;38.0;38.0;38.0;38.0;16.0;13.0;10229;SAINT-MARTIN-D'URIAGE, CROISEMENT 6;5.825399875640869;45.152870178222656;10566;SAINT-MARTIN-D'URIAGE, LES PEIFFENDES;5.822400093078613;45.157161712646484;284
10229;10739;38.0;38.0;38.0;38.0;38.0;16.0;13.0;10229;SAINT-MARTIN-D'URIAGE, CROISEMENT 6;5.825399875640869;45.152870178222656;10739;SAINT-MARTIN-D'URIAGE, URIAGE GARE;5.8294901847839355;45.14398956298828;285
10230;10310;12.0;12.0;12.0;12.0;12.0;7.0;0.0;10230;SAINT-PAUL-DE-VARCES, LA CROIX;5.64493989944458;45.07054901123047;10310;SAINT-PAUL-DE-VARCES, LA GARDE;5.650619983673096;45.070491790771484;286
10230;10705;13.0;13.0;13.0;13.0;13.0;7.0;0.0;10230;SAINT-PAUL-DE-VARCES, LA CROIX;5.64493989944458;45.07054901123047;10705;SAINT-PAUL-DE-VARCES, SAINT-PAUL-DE-VARCES PLACE;5.642600059509277;45.07167053222656;287
10232;10059;6.0;6.0;6.0;6.0;6.0;6.0;0.0;10232;CLAIX, LA CROIX ROLLAND;5.6712799072265625;45.12919998168945;10059;CLAIX, BEAU DUNOIS;5.672339916229248;45.12535095214844;288
10232;10199;41.0;41.0;41.0;41.0;41.0;29.0;14.0;10232;CLAIX, LA CROIX ROLLAND;5.6712799072265625;45.12919998168945;10199;CLAIX, COL DE COMBOIRE;5.6732001304626465;45.14004135131836;289
10232;10305;42.0;42.0;42.0;42.0;42.0;29.0;14.0;10232;CLAIX, LA CROIX ROLLAND;5.6712799072265625;45.12919998168945;10305;CLAIX, FURONNIERES;5.671309947967529;45.12596130371094;290
10232;10479;6.0;6.0;6.0;6.0;6.0;6.0;0.0;10232;CLAIX, LA CROIX ROLLAND;5.6712799072265625;45.12919998168945;10479;CLAIX, MALHIVERT;5.666880130767822;45.13254165649414;291
10235;10777;57.0;57.0;57.0;57.0;57.0;36.0;13.0;10235;SAINT-EGREVE, CUVILLEUX;5.687679767608643;45.234901428222656;10777;SAINT-EGREVE, VISANCOURT;5.686059951782227;45.23316955566406;292
10236;10075;41.0;41.0;41.0;41.0;41.0;15.0;0.0;10236;BERNIN, CROIX DES VARVOUX;5.8621602058410645;45.266231536865234;10075;BERNIN, BERNIN VILLAGE;5.8674798011779785;45.270511627197266;293
10236;10753;40.0;40.0;40.0;40.0;40.0;14.0;0.0;10236;BERNIN, CROIX DES VARVOUX;5.8621602058410645;45.266231536865234;10753;BERNIN, LES VARVOUX;5.859149932861328;45.264041900634766;294
10237;10240;21.0;21.0;21.0;21.0;21.0;12.0;12.0;10237;MEYLAN, CROIX DE CIBEINS;5.784719944000244;45.22587966918945;10240;MEYLAN, CROIX DES RAMEAUX;5.7817702293396;45.22373962402344;295
10240;10132;21.0;21.0;21.0;21.0;21.0;12.0;12.0;10240;MEYLAN, CROIX DES RAMEAUX;5.7817702293396;45.22373962402344;10132;MEYLAN, CHAMPLARS;5.779819965362549;45.22023010253906;296
10240;10237;20.0;20.0;20.0;20.0;20.0;12.0;12.0;10240;MEYLAN, CROIX DES RAMEAUX;5.7817702293396;45.22373962402344;10237;MEYLAN, CROIX DE CIBEINS;5.784719944000244;45.22587966918945;297
10241;10473;116.0;116.0;116.0;116.0;116.0;83.0;51.0;10241;EYBENS, GENERAL DE GAULLE;5.744470119476318;45.16162872314453;10473;EYBENS, MAISONS NEUVES;5.742519855499268;45.16490936279297;298
10241;10745;111.0;111.0;111.0;111.0;111.0;83.0;51.0;10241;EYBENS, GENERAL DE GAULLE;5.744470119476318;45.16162872314453;10745;EYBENS, VAL D'EYBENS;5.745580196380615;45.15904998779297;299
10242;10011;204.0;204.0;204.0;204.0;204.0;133.0;77.0;10242;ECHIROLLES, DENIS PAPIN;5.713069915771484;45.13832092285156;10011;ECHIROLLES, AUGUSTE DELAUNE;5.715270042419434;45.142921447753906;300
10242;10137;215.0;215.0;215.0;215.0;215.0;141.0;80.0;10242;ECHIROLLES, DENIS PAPIN;5.713069915771484;45.13832092285156;10137;LE PONT-DE-CLAIX, EDMEE CHANDON;5.7083001136779785;45.13671112060547;301
10242;10242;1.0;1.0;1.0;1.0;1.0;0.0;0.0;10242;ECHIROLLES, DENIS PAPIN;5.713069915771484;45.13832092285156;10242;ECHIROLLES, DENIS PAPIN;5.713069915771484;45.13832092285156;302
10243;10224;4.0;4.0;4.0;4.0;4.0;0.0;0.0;10243;SASSENAGE, LA DENT DU LOUP;5.645830154418945;45.212860107421875;10224;SASSENAGE, LES COTES;5.647439956665039;45.210060119628906;303
10246;10643;34.0;34.0;34.0;34.0;34.0;28.0;13.0;10246;DOMENE, DOMENE MAIRIE;5.838210105895996;45.20151901245117;10643;DOMENE, RENE CASSIN;5.844160079956055;45.204498291015625;304
10248;10043;6.0;6.0;6.0;6.0;6.0;6.0;0.0;10248;CLAIX, MEMORIAL;5.6910200119018555;45.122650146484375;10043;CLAIX, LA BALMETTE;5.688109874725342;45.12520980834961;305
10248;10294;6.0;6.0;6.0;6.0;6.0;6.0;0.0;10248;CLAIX, MEMORIAL;5.6910200119018555;45.122650146484375;10294;CLAIX, FOND RATEL;5.689350128173828;45.12215042114258;306
10249;10527;97.0;97.0;97.0;97.0;90.0;81.0;50.0;10249;ECHIROLLES, DRAC;5.693970203399658;45.148948669433594;10527;ECHIROLLES, MUSEE GEO CHARLES;5.701720237731934;45.148780822753906;307
10250;10155;189.0;189.0;187.0;189.0;190.0;129.0;79.0;10250;GRENOBLE, DRIANT;5.734099864959717;45.182281494140625;10155;GRENOBLE, CHAVANT;5.731770038604736;45.184661865234375;308
10251;10115;69.0;69.0;69.0;69.0;69.0;45.0;27.0;10251;GRENOBLE, DOCTEUR MARTIN;5.727280139923096;45.18730926513672;10115;GRENOBLE, CASERNE DE BONNE;5.725329875946045;45.18505859375;309
10251;10155;68.0;68.0;67.0;68.0;69.0;44.0;28.0;10251;GRENOBLE, DOCTEUR MARTIN;5.727280139923096;45.18730926513672;10155;GRENOBLE, CHAVANT;5.731770038604736;45.184661865234375;310
10251;10759;137.0;137.0;135.0;137.0;138.0;91.0;55.0;10251;GRENOBLE, DOCTEUR MARTIN;5.727280139923096;45.18730926513672;10759;GRENOBLE, VERDUN - PREFECTURE;5.73144006729126;45.18830108642578;311
10253;10467;108.0;108.0;108.0;108.0;108.0;90.0;52.0;10253;GRENOBLE, DOCTEUR SCHWEITZER;5.706319808959961;45.17245101928711;10467;GRENOBLE, LYS ROUGE;5.710569858551025;45.173038482666016;312
10253;10649;105.0;105.0;105.0;105.0;105.0;90.0;51.0;10253;GRENOBLE, DOCTEUR SCHWEITZER;5.706319808959961;45.17245101928711;10649;GRENOBLE, ROSA PARKS;5.7052202224731445;45.17496871948242;313
10254;10715;233.0;233.0;233.0;233.0;233.0;172.0;114.0;10254;GRENOBLE, HUBERT DUBEDOUT - MAISON DU TOURISME;5.728219985961914;45.19020080566406;10715;GRENOBLE, SAINTE-CLAIRE - LES HALLES;5.730669975280762;45.19145965576172;314
10254;10759;216.0;216.0;216.0;216.0;216.0;142.0;77.0;10254;GRENOBLE, HUBERT DUBEDOUT - MAISON DU TOURISME;5.728219985961914;45.19020080566406;10759;GRENOBLE, VERDUN - PREFECTURE;5.73144006729126;45.18830108642578;315
10254;10767;449.0;449.0;449.0;449.0;449.0;314.0;191.0;10254;GRENOBLE, HUBERT DUBEDOUT - MAISON DU TOURISME;5.728219985961914;45.19020080566406;10767;GRENOBLE, VICTOR HUGO;5.724989891052246;45.18938064575195;316
10255;10523;29.0;29.0;29.0;29.0;29.0;12.0;12.0;10255;MONTBONNOT-SAINT-MARTIN, PRE DE L'EAU;5.820429801940918;45.22386932373047;10523;MONTBONNOT-SAINT-MARTIN, LE PRIEURE;5.812029838562012;45.225379943847656;317
10255;10627;105.0;105.0;105.0;105.0;105.0;82.0;53.0;10255;MONTBONNOT-SAINT-MARTIN, PRE DE L'EAU;5.820429801940918;45.22386932373047;10627;MONTBONNOT-SAINT-MARTIN, PRE MILLET;5.812849998474121;45.221580505371094;318
10256;10766;44.0;44.0;44.0;44.0;44.0;39.0;18.0;10256;VEUREY-VOROIZE, LES ECHALIERES;5.619440078735352;45.26824188232422;10766;VEUREY-VOROIZE, LA RIVE;5.618249893188477;45.26980972290039;319
10257;10281;204.0;204.0;204.0;204.0;204.0;133.0;77.0;10257;ECHIROLLES, ECHIROLLES GARE;5.718480110168457;45.153018951416016;10281;ECHIROLLES, ESSARTS - LA BUTTE;5.719089984893799;45.155879974365234;320
10257;10640;215.0;215.0;215.0;215.0;215.0;141.0;80.0;10257;ECHIROLLES, ECHIROLLES GARE;5.718480110168457;45.153018951416016;10640;ECHIROLLES, LA RAMPE - CENTRE-VILLE;5.718180179595947;45.149478912353516;321
10258;10585;7.0;7.0;7.0;7.0;7.0;4.0;0.0;10258;QUAIX-EN-CHARTREUSE, QUAIX-EN-CHARTREUSE VILLAGE;5.7199201583862305;45.25345993041992;10585;QUAIX-EN-CHARTREUSE, QUAIX-EN-CHARTREUSE PLACE;5.717319965362549;45.25318908691406;322
10259;10326;8.0;8.0;8.0;8.0;8.0;5.0;0.0;10259;CHAMP-SUR-DRAC, LE PAVILLON;5.734690189361572;45.07999038696289;10326;CHAMP-SUR-DRAC, MARCEL PAUL;5.731560230255127;45.077449798583984;323
10259;10687;9.0;9.0;9.0;9.0;9.0;5.0;0.0;10259;CHAMP-SUR-DRAC, LE PAVILLON;5.734690189361572;45.07999038696289;10687;CHAMP-SUR-DRAC, ZOLA - MAIRIE;5.733709812164307;45.082611083984375;324
10260;10588;7.0;7.0;8.0;7.0;7.0;6.0;0.0;10260;VIF, ECOLE REYMURE;5.693339824676514;45.0690803527832;10588;VIF, LA PLAINE;5.692130088806152;45.06686019897461;325
10260;10681;8.0;8.0;8.0;8.0;8.0;6.0;0.0;10260;VIF, ECOLE REYMURE;5.693339824676514;45.0690803527832;10681;VIF, RUE DE LA SACRISTIE;5.695380210876465;45.07080841064453;326
10263;10056;122.0;122.0;122.0;122.0;122.0;91.0;54.0;10263;ECHIROLLES, ECUREUIL;5.7038397789001465;45.142608642578125;10056;ECHIROLLES, BAYARD;5.704780101776123;45.14590835571289;327
10263;10453;123.0;123.0;123.0;123.0;123.0;91.0;55.0;10263;ECHIROLLES, ECUREUIL;5.7038397789001465;45.142608642578125;10453;LE PONT-DE-CLAIX, L'ETOILE;5.7032999992370605;45.13787841796875;328
10268;10082;76.0;76.0;76.0;76.0;76.0;73.0;59.0;10268;SAINT-MARTIN-D'HERES, EDOUARD VAILLANT;5.755280017852783;45.179019927978516;10082;SAINT-MARTIN-D'HERES, PARC JO BLANCHON;5.756840229034424;45.17584991455078;329
10268;10499;76.0;76.0;76.0;76.0;76.0;73.0;59.0;10268;SAINT-MARTIN-D'HERES, EDOUARD VAILLANT;5.755280017852783;45.179019927978516;10499;SAINT-MARTIN-D'HERES, MAISON COMMUNALE;5.753779888153076;45.1839485168457;330
10270;10314;45.0;45.0;45.0;45.0;45.0;30.0;14.0;10270;SAINT-EGREVE, EGLISE;5.684070110321045;45.239990234375;10314;SAINT-EGREVE, GAVANIERE;5.6814799308776855;45.24121856689453;331
10271;10078;45.0;45.0;45.0;45.0;45.0;29.0;13.0;10271;SAINT-EGREVE, SAINT-EGREVE GARE;5.671629905700684;45.2357292175293;10078;SAINT-EGREVE, LA BIOLLE - GARE;5.669529914855957;45.23522186279297;332
10272;10057;6.0;6.0;7.0;6.0;6.0;5.0;0.0;10272;PROVEYSIEUX, PROVEYSIEUX VILLAGE;5.699729919433594;45.26335144042969;10057;PROVEYSIEUX, LE BAZEAU;5.699850082397461;45.265899658203125;333
10272;10162;5.0;5.0;5.0;5.0;5.0;3.0;0.0;10272;PROVEYSIEUX, PROVEYSIEUX VILLAGE;5.699729919433594;45.26335144042969;10162;PROVEYSIEUX, LA CHIAISE;5.698309898376465;45.26116943359375;334
10273;10057;5.0;5.0;5.0;5.0;5.0;3.0;0.0;10273;PROVEYSIEUX, PONT DU GUA;5.70727014541626;45.27608108520508;10057;PROVEYSIEUX, LE BAZEAU;5.699850082397461;45.265899658203125;335
10273;10691;6.0;6.0;7.0;6.0;6.0;5.0;0.0;10273;PROVEYSIEUX, PONT DU GUA;5.70727014541626;45.27608108520508;10691;PROVEYSIEUX, SAVOYARDIERE;5.708330154418945;45.2783317565918;336
10274;10162;6.0;6.0;7.0;6.0;6.0;5.0;0.0;10274;PROVEYSIEUX, LE MOLLARD;5.6959099769592285;45.25822067260742;10162;PROVEYSIEUX, LA CHIAISE;5.698309898376465;45.26116943359375;337
10274;10517;5.0;5.0;5.0;5.0;5.0;3.0;0.0;10274;PROVEYSIEUX, LE MOLLARD;5.6959099769592285;45.25822067260742;10517;PROVEYSIEUX, MORETIERE;5.694379806518555;45.254051208496094;338
10275;10138;8.0;8.0;8.0;8.0;8.0;5.0;0.0;10275;VIZILLE, ECOLES JOLIOT-CURIE;5.775169849395752;45.08403015136719;10138;VIZILLE, CHANTEFEUILLE;5.775030136108398;45.08039855957031;339
10275;10204;9.0;9.0;9.0;9.0;9.0;5.0;0.0;10275;VIZILLE, ECOLES JOLIOT-CURIE;5.775169849395752;45.08403015136719;10204;VIZILLE, COLLEGE LES MATTONS;5.774670124053955;45.08654022216797;340
10278;10079;93.0;93.0;93.0;93.0;93.0;39.0;0.0;10278;GIERES, EPICEA;5.774809837341309;45.19496154785156;10079;GIERES, UNIVERSITE - BIOLOGIE;5.774740219116211;45.191951751708984;341
10278;10367;99.0;99.0;99.0;99.0;99.0;39.0;0.0;10278;GIERES, EPICEA;5.774809837341309;45.19496154785156;10367;GIERES, UNIVERSITE - IUT-STAPS;5.775879859924316;45.19765853881836;342
10280;10022;143.0;143.0;143.0;143.0;143.0;89.0;54.0;10280;GRENOBLE, ANNIE FRATELLINI - ESPLANADE;5.716790199279785;45.19565963745117;10022;GRENOBLE, ALSACE-LORRAINE;5.719299793243408;45.189109802246094;343
10280;10114;144.0;153.0;153.0;153.0;144.0;90.0;55.0;10280;GRENOBLE, ANNIE FRATELLINI - ESPLANADE;5.716790199279785;45.19565963745117;10114;GRENOBLE, CASAMAURES - VILLAGE;5.717470169067383;45.19902038574219;344
10281;10257;215.0;215.0;215.0;215.0;215.0;141.0;80.0;10281;ECHIROLLES, ESSARTS - LA BUTTE;5.719089984893799;45.155879974365234;10257;ECHIROLLES, ECHIROLLES GARE;5.718480110168457;45.153018951416016;345
10281;10726;204.0;204.0;204.0;204.0;204.0;133.0;77.0;10281;ECHIROLLES, ESSARTS - LA BUTTE;5.719089984893799;45.155879974365234;10726;ECHIROLLES, SURIEUX;5.721920013427734;45.1584587097168;346
10282;10082;76.0;76.0;76.0;76.0;76.0;73.0;59.0;10282;SAINT-MARTIN-D'HERES, ETIENNE GRAPPE;5.757689952850342;45.1721305847168;10082;SAINT-MARTIN-D'HERES, PARC JO BLANCHON;5.756840229034424;45.17584991455078;347
10282;10781;102.0;102.0;102.0;102.0;102.0;80.0;49.0;10282;SAINT-MARTIN-D'HERES, ETIENNE GRAPPE;5.757689952850342;45.1721305847168;10781;SAINT-MARTIN-D'HERES, ZELLA MEHLIS;5.7535400390625;45.16706848144531;348
10284;10002;40.0;40.0;40.0;40.0;40.0;14.0;0.0;10284;MONTBONNOT-SAINT-MARTIN, LES EVEQUAUX;5.817570209503174;45.23878860473633;10002;BIVIERS, LES CLAVERINS;5.808499813079834;45.233341217041016;349
10284;10195;41.0;41.0;41.0;41.0;41.0;15.0;0.0;10284;MONTBONNOT-SAINT-MARTIN, LES EVEQUAUX;5.817570209503174;45.23878860473633;10195;SAINT-ISMIER, COLLEGE GRESIVAUDAN;5.820779800415039;45.24028015136719;350
10285;10758;7.0;7.0;7.0;7.0;7.0;6.0;0.0;10285;EYBENS, EYBENS MAIRIE;5.749790191650391;45.14733123779297;10758;EYBENS, LE VERDERET;5.754280090332031;45.14693832397461;351
10287;10329;174.0;128.0;128.0;174.0;128.0;94.0;56.0;10287;SEYSSINET-PARISET, FAUCONNIERE;5.694019794464111;45.176841735839844;10329;SEYSSINET-PARISET, GRAND PRE;5.694240093231201;45.17177963256836;352
10287;10692;174.0;128.0;128.0;174.0;128.0;94.0;56.0;10287;SEYSSINET-PARISET, FAUCONNIERE;5.694019794464111;45.176841735839844;10692;SEYSSINET-PARISET, SEYSSINET-PARISET HOTEL DE VILLE;5.697070121765137;45.180320739746094;353
10288;10208;17.0;17.0;16.0;17.0;17.0;0.0;0.0;10288;SAINT-MARTIN-D'URIAGE, HAMEAU LE FAUX;5.8465800285339355;45.1716194152832;10208;SAINT-MARTIN-D'URIAGE, COMBELOUP;5.84306001663208;45.169700622558594;354
10290;10048;13.0;13.0;14.0;13.0;13.0;9.0;0.0;10290;SAINT-EGREVE, CHEMIN FIANCEY;5.691709995269775;45.228641510009766;10048;SAINT-EGREVE, COLLEGE BARNAVE;5.6917500495910645;45.2309684753418;355
10291;10709;105.0;105.0;105.0;105.0;105.0;90.0;51.0;10291;GRENOBLE, FLAUBERT - CLOS D'OR;5.727910041809082;45.17049026489258;10709;GRENOBLE, STALINGRAD-ALLIES;5.7243499755859375;45.17171859741211;356
10292;10197;2.0;2.0;2.0;2.0;2.0;2.0;0.0;10292;MONT-SAINT-MARTIN, FOCHAIRE;5.67441987991333;45.27157974243164;10197;MONT-SAINT-MARTIN, COLAVIERE;5.676060199737549;45.272369384765625;357
10292;10405;2.0;3.0;2.0;2.0;2.0;2.0;0.0;10292;MONT-SAINT-MARTIN, FOCHAIRE;5.67441987991333;45.27157974243164;10405;MONT-SAINT-MARTIN, LA RIVOIRE;5.668600082397461;45.2686882019043;358
10293;10103;44.0;44.0;44.0;44.0;44.0;0.0;0.0;10293;GRENOBLE, FOCH - FERRIE;5.722559928894043;45.18080139160156;10103;GRENOBLE, COLONEL DUMONT;5.721950054168701;45.18149948120117;359
10293;10216;19.0;19.0;19.0;19.0;19.0;7.0;4.0;10293;GRENOBLE, FOCH - FERRIE;5.722559928894043;45.18080139160156;10216;GRENOBLE, CONDORCET;5.7182297706604;45.18553161621094;360
10293;10344;192.0;146.0;146.0;192.0;146.0;100.0;59.0;10293;GRENOBLE, FOCH - FERRIE;5.722559928894043;45.18080139160156;10344;GRENOBLE, GUSTAVE RIVET;5.727829933166504;45.18170166015625;361
