FROMNODE;TONODE;Dimanche_Scolaire;Dimanche_Vacances;Ferie;Jeudi_Scolaire;Lundi_Scolaire;Mardi_Scolaire;Mercredi_Scolaire;Samedi_Scolaire;Samedi_Vacances;Semaine_Vacances;Vendredi_Scolaire;NAME_x;LON_x;LAT_x;NAME_y;LON_y;LAT_y;ID
10104;10206.0;0;0;4;3;3;3;2;3;3;3;3;POSTE;5.725943;46.42869;MAIRIE;5.730666;46.415447;361
10207;10206.0;0;0;0;2;4;2;2;2;3;3;2;ECOLE;5.734903;46.415253;MAIRIE;5.730666;46.415447;362
10106;10103.0;0;0;4;3;4;3;2;3;3;3;4;MOIRANS-MGNE - FRANCHE COMTE;5.722672;46.43828;MOIRANS EN MTGNE VOLTAIRE;5.724916;46.433613;363
10107;10014.0;0;0;0;1;1;1;1;0;0;1;1;RD905;5.6458125;46.89664;RD905;5.632228;46.91064;364
10232;10014.0;0;0;0;2;2;2;2;0;0;1;2;RTE  POLIGNY;5.6044445;46.97222;RD905;5.632228;46.91064;365
10107;10196.0;0;0;0;2;2;2;2;0;0;1;2;RD905;5.6458125;46.89664;VILLAGE PARKING;5.683942;46.859955;366
10145;10196.0;0;0;0;1;1;1;1;0;0;1;1;CHARMILLES;5.6978583;46.848045;VILLAGE PARKING;5.683942;46.859955;367
10109;10108.0;0;0;2;4;4;4;2;0;0;2;4;AVENUE MAILLOT;5.529921;46.675602;PRE DE LA TOUR;5.522836;46.67667;368
10110;10089.0;0;0;0;2;2;2;2;0;0;0;2;GRAND SUGNY;5.506111;46.686363;LONS LYCEE MONTCIEL;5.5416427;46.672802;369
10111;10089.0;0;0;1;6;6;6;6;3;3;5;6;PONT SNCF;5.5292606;46.673035;LONS LYCEE MONTCIEL;5.5416427;46.672802;370
10114;10115.0;0;0;0;0;1;0;0;0;0;0;1;MAIRIE-EGLISE;6.015862;46.5363;PONT GODARD;6.017085;46.54158;371
10175;10115.0;0;0;0;0;1;0;0;0;0;0;1;SAINT LAURENT EN GDX VILLE;5.955703;46.57613;PONT GODARD;6.017085;46.54158;372
10114;10117.0;0;0;1;2;3;2;2;1;1;2;3;MAIRIE-EGLISE;6.015862;46.5363;MOREZ VILLE;6.023046;46.520164;373
10116;10117.0;0;0;1;2;3;2;3;2;2;2;3;MOREZ GARE S.N.C.F.;6.0237427;46.52648;MOREZ VILLE;6.023046;46.520164;374
10118;10117.0;0;0;1;2;2;2;2;1;1;1;2;MOREZ PLACE LISSAC;6.0240707;46.51804;MOREZ VILLE;6.023046;46.520164;375
10114;10175.0;0;0;0;2;2;2;2;1;1;2;2;MAIRIE-EGLISE;6.015862;46.5363;SAINT LAURENT EN GDX VILLE;5.955703;46.57613;376
10115;10175.0;0;0;0;0;1;0;0;0;0;0;1;PONT GODARD;6.017085;46.54158;SAINT LAURENT EN GDX VILLE;5.955703;46.57613;377
10174;10175.0;0;0;1;2;3;2;2;1;1;2;3;SAINT LAURENT EN GDX GARE SNCF;5.951636;46.57491;SAINT LAURENT EN GDX VILLE;5.955703;46.57613;378
10115;10114.0;0;0;0;0;1;0;0;0;0;0;1;PONT GODARD;6.017085;46.54158;MAIRIE-EGLISE;6.015862;46.5363;379
10117;10114.0;0;0;0;2;3;2;2;1;1;2;3;MOREZ VILLE;6.023046;46.520164;MAIRIE-EGLISE;6.015862;46.5363;380
10175;10114.0;0;0;1;2;2;2;2;1;1;2;2;SAINT LAURENT EN GDX VILLE;5.955703;46.57613;MAIRIE-EGLISE;6.015862;46.5363;381
10116;10118.0;0;0;0;3;3;3;2;0;0;1;3;MOREZ GARE S.N.C.F.;6.0237427;46.52648;MOREZ PLACE LISSAC;6.0240707;46.51804;382
10117;10118.0;0;0;1;0;0;0;1;1;1;0;0;MOREZ VILLE;6.023046;46.520164;MOREZ PLACE LISSAC;6.0240707;46.51804;383
10153;10118.0;0;0;0;2;2;2;2;1;1;0;2;ROUSSES (LES) GOULAND;6.0357337;46.49446;MOREZ PLACE LISSAC;6.0240707;46.51804;384
10159;10118.0;0;0;1;0;0;0;0;0;0;1;0;ROUSSES (LES) SYNDIC D'INITIATIVE;6.0610337;46.482964;MOREZ PLACE LISSAC;6.0240707;46.51804;385
10117;10116.0;0;0;2;3;4;3;3;2;2;3;4;MOREZ VILLE;6.023046;46.520164;MOREZ GARE S.N.C.F.;6.0237427;46.52648;386
10118;10153.0;0;0;1;3;3;3;2;1;1;1;3;MOREZ PLACE LISSAC;6.0240707;46.51804;ROUSSES (LES) GOULAND;6.0357337;46.49446;387
10159;10153.0;0;0;0;2;2;2;2;1;1;0;2;ROUSSES (LES) SYNDIC D'INITIATIVE;6.0610337;46.482964;ROUSSES (LES) GOULAND;6.0357337;46.49446;388
10118;10159.0;0;0;0;0;0;0;1;0;0;0;0;MOREZ PLACE LISSAC;6.0240707;46.51804;ROUSSES (LES) SYNDIC D'INITIATIVE;6.0610337;46.482964;389
10153;10159.0;0;0;1;3;3;3;2;1;1;1;3;ROUSSES (LES) GOULAND;6.0357337;46.49446;ROUSSES (LES) SYNDIC D'INITIATIVE;6.0610337;46.482964;390
10154;10159.0;0;0;1;2;2;2;2;1;1;1;2;ROUSSES (LES) LA CURE;6.072652;46.46354;ROUSSES (LES) SYNDIC D'INITIATIVE;6.0610337;46.482964;391
10119;10120.0;2;2;2;7;7;7;6;2;2;6;7;BEL AIR;5.8065424;46.977936;GARE S.N.C.F.;5.801104;46.97623;392
10121;10120.0;0;0;0;1;1;1;1;0;0;1;1;GYMNASE LYCEE BOIS;5.7953515;46.96959;GARE S.N.C.F.;5.801104;46.97623;393
10119;10130.0;2;2;2;4;5;4;4;2;2;4;4;BEL AIR;5.8065424;46.977936;VILLAGE;5.817632;46.970585;394
10234;10130.0;2;2;2;7;7;7;6;2;2;6;7;BARGES;5.8333273;46.95945;VILLAGE;5.817632;46.970585;395
10120;10119.0;2;2;2;4;5;4;4;2;2;4;4;GARE S.N.C.F.;5.801104;46.97623;BEL AIR;5.8065424;46.977936;396
10130;10119.0;2;2;2;7;7;7;6;2;2;6;7;VILLAGE;5.817632;46.970585;BEL AIR;5.8065424;46.977936;397
10120;10121.0;0;0;0;1;1;1;1;0;0;0;1;GARE S.N.C.F.;5.801104;46.97623;GYMNASE LYCEE BOIS;5.7953515;46.96959;398
10120;10183.0;0;0;0;1;1;1;0;0;0;0;1;GARE S.N.C.F.;5.801104;46.97623;OLIVET;5.8777313;46.947205;399
10180;10183.0;0;0;0;2;2;2;2;0;0;2;2;CASINO;5.877439;46.93821;OLIVET;5.8777313;46.947205;400
10181;10183.0;2;2;2;4;5;4;4;2;2;4;4;SALINS GARE SNCF;5.872699;46.94931;OLIVET;5.8777313;46.947205;401
10182;10183.0;0;0;0;3;3;3;3;0;0;0;3;LYCEE;5.8829007;46.949078;OLIVET;5.8777313;46.947205;402
10220;10183.0;2;2;2;5;5;5;5;2;2;6;5;SALINES;5.8772883;46.93718;OLIVET;5.8777313;46.947205;403
10122;10224.0;0;0;1;7;7;7;7;4;4;6;7;NANC ST AMOUR CARF RD3/RD1083;5.349342;46.423386;GENDARMERIE;5.343398;46.437473;404
10162;10224.0;0;0;2;6;6;6;6;4;4;6;6;HOTEL DE LA GARE;5.3352413;46.43474;GENDARMERIE;5.343398;46.437473;405
10123;10124.0;0;0;2;2;2;2;2;0;0;4;2;NEUBLANS BAS;5.328676;46.91462;NEUBLANS HAUT;5.3306456;46.907536;406
10139;10124.0;0;0;0;3;3;3;2;0;0;2;3;EGLISE;5.343148;46.935883;NEUBLANS HAUT;5.3306456;46.907536;407
10123;10210.0;0;0;0;3;3;3;2;0;0;2;3;NEUBLANS BAS;5.328676;46.91462;VILLAGE;5.302698;46.890953;408
10216;10210.0;0;0;2;2;2;2;2;0;0;4;2;CHATEAU D'EAU;5.267268;46.88367;VILLAGE;5.302698;46.890953;409
10124;10123.0;0;0;0;3;3;3;2;0;0;2;3;NEUBLANS HAUT;5.3306456;46.907536;NEUBLANS BAS;5.328676;46.91462;410
10210;10123.0;0;0;2;2;2;2;2;0;0;4;2;VILLAGE;5.302698;46.890953;NEUBLANS BAS;5.328676;46.91462;411
10124;10139.0;0;0;2;2;2;2;2;0;0;4;2;NEUBLANS HAUT;5.3306456;46.907536;EGLISE;5.343148;46.935883;412
10140;10139.0;0;0;0;3;3;3;2;0;0;2;3;LAVIGNE;5.3288646;46.939747;EGLISE;5.343148;46.935883;413
10125;10193.0;0;0;0;2;2;2;2;0;0;1;2;PLACE BASCULE;5.5202484;47.002037;POSTE;5.5507483;46.99435;414
10241;10193.0;0;0;0;1;1;1;1;0;0;1;1;MIGAILLE;5.557543;46.992146;POSTE;5.5507483;46.99435;415
10126;10096.0;0;0;0;1;2;1;2;1;1;1;2;SALLE DES FETES;5.643512;46.598293;THURON;5.679614;46.591763;416
10146;10096.0;0;0;0;2;3;2;2;1;1;2;3;PLACE;5.698253;46.58542;THURON;5.679614;46.591763;417
10127;10201.0;0;0;1;5;5;5;5;3;3;5;5;RD1083;5.442894;46.582058;RD1083;5.4543915;46.594078;418
10200;10201.0;0;0;2;5;5;5;5;4;4;5;5;PAISIA PASS NIVEAU;5.4594746;46.59858;RD1083;5.4543915;46.594078;419
10128;10141.0;0;0;4;4;6;4;2;3;3;3;4;SALLE POLYVALENTE;5.6101093;46.51967;RD470;5.631695;46.52639;420
10194;10141.0;0;0;1;3;4;3;3;3;3;3;4;TOUR DU MEIX (LA) ECOLE-MAIRIE;5.661147;46.526665;RD470;5.631695;46.52639;421
10130;10234.0;2;2;2;4;5;4;4;2;2;4;4;VILLAGE;5.817632;46.970585;BARGES;5.8333273;46.95945;422
10181;10234.0;2;2;2;7;7;7;6;2;2;6;7;SALINS GARE SNCF;5.872699;46.94931;BARGES;5.8333273;46.95945;423
10135;10137.0;0;0;4;3;5;3;2;3;3;3;3;CONDAMINE;5.5743027;46.669216;SCIERIE;5.581287;46.665836;424
10138;10137.0;0;0;1;3;4;3;3;3;3;3;4;VATAGNA (ORLONG);5.590183;46.659985;SCIERIE;5.581287;46.665836;425
10136;10238.0;0;0;0;5;5;5;3;2;2;3;5;CENTRE COMMERCIAL;5.575827;46.67016;MONTS;5.596601;46.693024;426
10137;10138.0;0;0;4;3;5;3;2;3;3;3;3;SCIERIE;5.581287;46.665836;VATAGNA (ORLONG);5.590183;46.659985;427
10143;10138.0;0;0;1;3;4;3;3;3;3;3;4;VILLAGE;5.629531;46.595695;VATAGNA (ORLONG);5.590183;46.659985;428
10141;10195.0;0;0;4;4;6;4;2;3;3;3;4;RD470;5.631695;46.52639;TOUR DU MEIX (LA) RD470;5.6567745;46.52668;429
10142;10072.0;0;0;2;2;2;2;2;0;0;2;2;CALVAIRE;5.4521728;46.918335;ESSARDS TAIGNEVAUX (LES) MAIRIE;5.418761;46.911053;430
10160;10072.0;0;0;2;3;3;3;2;0;0;2;3;PLACE DE LA MAIRIE;5.4299192;46.87122;ESSARDS TAIGNEVAUX (LES) MAIRIE;5.418761;46.911053;431
10144;10145.0;0;0;0;3;3;3;3;0;0;2;3;CHAMP DE FOIRE;5.704053;46.834427;CHARMILLES;5.6978583;46.848045;432
10149;10207.0;0;0;0;2;4;2;2;2;3;3;2;ABRIBUS;5.7609205;46.37639;ECOLE;5.734903;46.415253;433
10206;10207.0;0;0;4;3;3;3;2;3;3;3;3;MAIRIE;5.730666;46.415447;ECOLE;5.734903;46.415253;434
10152;10154.0;0;0;0;1;1;1;1;0;0;0;1;ROUSSES (LES) COLLEGE;6.069668;46.489487;ROUSSES (LES) LA CURE;6.072652;46.46354;435
10158;10154.0;0;0;1;1;1;1;1;1;1;1;1;ROUSSES (LES) LE NOIRMONT;6.0929914;46.4922;ROUSSES (LES) LA CURE;6.072652;46.46354;436
10159;10154.0;0;0;1;2;2;2;2;1;1;1;2;ROUSSES (LES) SYNDIC D'INITIATIVE;6.0610337;46.482964;ROUSSES (LES) LA CURE;6.072652;46.46354;437
10152;10158.0;0;0;0;3;3;3;1;0;0;0;3;ROUSSES (LES) COLLEGE;6.069668;46.489487;ROUSSES (LES) LE NOIRMONT;6.0929914;46.4922;438
10154;10158.0;0;0;1;0;0;0;1;1;1;1;0;ROUSSES (LES) LA CURE;6.072652;46.46354;ROUSSES (LES) LE NOIRMONT;6.0929914;46.4922;439
10155;10158.0;0;0;0;0;0;0;1;0;0;0;0;ROUSSES (LES) LA CURE DOUANE;6.0625987;46.463562;ROUSSES (LES) LE NOIRMONT;6.0929914;46.4922;440
10157;10158.0;0;0;1;2;2;2;2;1;1;1;2;ROUSSES (LES) LE GRAVIER LACROIX;6.0996485;46.499718;ROUSSES (LES) LE NOIRMONT;6.0929914;46.4922;441
10154;10152.0;0;0;0;2;2;2;1;0;0;0;2;ROUSSES (LES) LA CURE;6.072652;46.46354;ROUSSES (LES) COLLEGE;6.069668;46.489487;442
10158;10152.0;0;0;0;1;1;1;1;0;0;0;1;ROUSSES (LES) LE NOIRMONT;6.0929914;46.4922;ROUSSES (LES) COLLEGE;6.069668;46.489487;443
10159;10152.0;0;0;0;1;1;1;0;0;0;0;1;ROUSSES (LES) SYNDIC D'INITIATIVE;6.0610337;46.482964;ROUSSES (LES) COLLEGE;6.069668;46.489487;444
10156;10157.0;0;0;1;2;2;2;2;1;1;1;2;ROUSSES (LES) LE GRAVIER VANDELLE;6.1040297;46.50471;ROUSSES (LES) LE GRAVIER LACROIX;6.0996485;46.499718;445
10159;10155.0;0;0;0;0;0;0;1;0;0;0;0;ROUSSES (LES) SYNDIC D'INITIATIVE;6.0610337;46.482964;ROUSSES (LES) LA CURE DOUANE;6.0625987;46.463562;446
10161;10209.0;0;0;2;5;5;5;5;4;4;5;5;RD1083;5.4734783;46.609947;VINCELLES ROUTE DE BONNAUD;5.466851;46.60456;447
10200;10209.0;0;0;1;5;5;5;5;3;3;5;5;PAISIA PASS NIVEAU;5.4594746;46.59858;VINCELLES ROUTE DE BONNAUD;5.466851;46.60456;448
10163;10015.0;0;0;1;6;6;6;6;3;3;5;6;ZI;5.334346;46.43775;LE MONCEAU;5.354576;46.458332;449
10214;10015.0;0;0;2;6;6;6;6;4;4;6;6;ROND POINT;5.359392;46.46944;LE MONCEAU;5.354576;46.458332;450
10163;10162.0;0;0;2;6;6;6;6;4;4;6;6;ZI;5.334346;46.43775;HOTEL DE LA GARE;5.3352413;46.43474;451
10224;10162.0;0;0;1;7;7;7;7;4;4;6;7;GENDARMERIE;5.343398;46.437473;HOTEL DE LA GARE;5.3352413;46.43474;452
10164;10167.0;0;0;0;1;1;1;1;0;0;0;1;CATHEDRALE;5.86587;46.386894;LYCEE PRE ST SAUVEUR;5.869272;46.38072;453
10166;10167.0;0;0;0;1;1;1;1;0;0;0;1;FAUBOURG ECOLE;5.86235;46.38563;LYCEE PRE ST SAUVEUR;5.869272;46.38072;454
10170;10167.0;0;0;0;1;1;1;0;0;0;0;1;RUE CARNOT;5.8568945;46.38099;LYCEE PRE ST SAUVEUR;5.869272;46.38072;455
10237;10167.0;0;0;0;0;1;0;0;0;0;0;0;ROUTE DE LYON;5.8300257;46.381027;LYCEE PRE ST SAUVEUR;5.869272;46.38072;456
10164;10171.0;0;0;0;2;2;2;0;0;0;0;2;CATHEDRALE;5.86587;46.386894;SAINT HUBERT;5.8703103;46.383785;457
10204;10171.0;0;0;0;1;1;1;2;2;2;1;1;VILLARD ST SAUVEUR L'ESSARD;5.8746862;46.37148;SAINT HUBERT;5.8703103;46.383785;458
10164;10173.0;0;0;0;0;0;0;1;2;2;1;0;CATHEDRALE;5.86587;46.386894;VILLE;5.864299;46.391357;459
10167;10173.0;0;0;0;0;1;0;0;0;0;0;0;LYCEE PRE ST SAUVEUR;5.869272;46.38072;VILLE;5.864299;46.391357;460
10172;10173.0;0;0;5;6;7;6;7;8;8;8;7;GARE SNCF;5.860909;46.389862;VILLE;5.864299;46.391357;461
10191;10173.0;0;0;0;0;0;0;1;1;1;1;0;SEPTMONCEL PLACE;5.914351;46.371246;VILLE;5.864299;46.391357;462
10164;10204.0;0;0;0;0;0;0;1;0;0;0;0;CATHEDRALE;5.86587;46.386894;VILLARD ST SAUVEUR L'ESSARD;5.8746862;46.37148;463
10169;10204.0;0;0;0;2;2;2;0;0;0;0;2;ROCHEFORT;5.872823;46.377205;VILLARD ST SAUVEUR L'ESSARD;5.8746862;46.37148;464
10173;10204.0;0;0;0;0;0;0;1;2;2;2;0;VILLE;5.864299;46.391357;VILLARD ST SAUVEUR L'ESSARD;5.8746862;46.37148;465
10205;10204.0;0;0;0;1;1;1;2;2;2;1;1;VILLARD ST SAUVEUR MONTBRILLANT;5.8823867;46.367664;VILLARD ST SAUVEUR L'ESSARD;5.8746862;46.37148;466
10165;10237.0;0;0;4;3;4;3;2;3;3;3;3;AIGLON;5.823611;46.380337;ROUTE DE LYON;5.8300257;46.381027;467
10167;10237.0;0;0;0;1;1;1;0;0;0;0;1;LYCEE PRE ST SAUVEUR;5.869272;46.38072;ROUTE DE LYON;5.8300257;46.381027;468
10170;10237.0;0;0;1;2;3;2;3;3;3;3;2;RUE CARNOT;5.8568945;46.38099;ROUTE DE LYON;5.8300257;46.381027;469
10166;10164.0;0;0;0;1;1;1;0;0;0;0;1;FAUBOURG ECOLE;5.86235;46.38563;CATHEDRALE;5.86587;46.386894;470
10167;10164.0;0;0;0;1;1;1;0;0;0;0;1;LYCEE PRE ST SAUVEUR;5.869272;46.38072;CATHEDRALE;5.86587;46.386894;471
10171;10164.0;0;0;0;1;1;1;2;2;2;1;1;SAINT HUBERT;5.8703103;46.383785;CATHEDRALE;5.86587;46.386894;472
10173;10164.0;0;0;0;0;0;0;1;0;0;0;0;VILLE;5.864299;46.391357;CATHEDRALE;5.86587;46.386894;473
10167;10166.0;0;0;0;2;2;2;1;0;0;0;2;LYCEE PRE ST SAUVEUR;5.869272;46.38072;FAUBOURG ECOLE;5.86235;46.38563;474
10168;10170.0;0;0;5;6;7;6;5;6;6;6;6;PONT CIMETIERE;5.8637066;46.384636;RUE CARNOT;5.8568945;46.38099;475
10171;10169.0;0;0;0;2;2;2;0;0;0;0;2;SAINT HUBERT;5.8703103;46.383785;ROCHEFORT;5.872823;46.377205;476
10173;10168.0;0;0;5;6;7;6;5;6;6;6;6;VILLE;5.864299;46.391357;PONT CIMETIERE;5.8637066;46.384636;477
10177;10176.0;0;0;4;5;7;5;4;5;6;6;5;SAINT LUPICIN PLACE MAIRIE;5.793338;46.397835;SAINT LUPICIN GERTEM;5.79459;46.394726;478
10180;10182.0;0;0;0;1;1;1;1;0;0;0;1;CASINO;5.877439;46.93821;LYCEE;5.8829007;46.949078;479
10183;10182.0;0;0;0;3;4;3;1;0;0;1;3;OLIVET;5.8777313;46.947205;LYCEE;5.8829007;46.949078;480
10220;10182.0;0;0;0;2;2;2;1;0;0;0;2;SALINES;5.8772883;46.93718;LYCEE;5.8829007;46.949078;481
10180;10184.0;0;0;0;1;1;1;3;0;0;2;1;CASINO;5.877439;46.93821;PLACE AUBAREDE;5.8785586;46.932926;482
10185;10184.0;0;0;0;2;2;2;2;0;0;2;2;PLACE STE MARIE;5.886987;46.9291;PLACE AUBAREDE;5.8785586;46.932926;483
10182;10180.0;0;0;0;2;2;2;0;0;0;0;2;LYCEE;5.8829007;46.949078;CASINO;5.877439;46.93821;484
10183;10180.0;0;0;0;1;1;1;3;0;0;2;1;OLIVET;5.8777313;46.947205;CASINO;5.877439;46.93821;485
10184;10180.0;0;0;0;2;2;2;2;0;0;2;2;PLACE AUBAREDE;5.8785586;46.932926;CASINO;5.877439;46.93821;486
10185;10180.0;0;0;0;1;1;1;1;0;0;0;1;PLACE STE MARIE;5.886987;46.9291;CASINO;5.877439;46.93821;487
10182;10220.0;0;0;0;2;2;2;1;0;0;1;2;LYCEE;5.8829007;46.949078;SALINES;5.8772883;46.93718;488
10183;10220.0;2;2;2;3;3;3;3;2;2;3;3;OLIVET;5.8777313;46.947205;SALINES;5.8772883;46.93718;489
10183;10181.0;2;2;2;7;7;7;6;2;2;6;7;OLIVET;5.8777313;46.947205;SALINS GARE SNCF;5.872699;46.94931;490
10234;10181.0;2;2;2;4;5;4;4;2;2;4;4;BARGES;5.8333273;46.95945;SALINS GARE SNCF;5.872699;46.94931;491
10187;10191.0;0;0;0;1;1;1;3;3;3;2;1;SEPTMONCEL BELLECOMBE;5.9254217;46.378986;SEPTMONCEL PLACE;5.914351;46.371246;492
10190;10191.0;0;0;0;2;2;2;2;2;2;2;2;SEPTMONCEL MONTEPILE;5.9059277;46.362564;SEPTMONCEL PLACE;5.914351;46.371246;493
10188;10187.0;0;0;0;1;1;1;3;3;3;2;1;SEPTMONCEL CLAVIERES;5.9395747;46.386856;SEPTMONCEL BELLECOMBE;5.9254217;46.378986;494
10191;10187.0;0;0;0;2;2;2;2;2;2;2;2;SEPTMONCEL PLACE;5.914351;46.371246;SEPTMONCEL BELLECOMBE;5.9254217;46.378986;495
10189;10190.0;0;0;0;2;2;2;2;2;2;2;2;SEPTMONCEL L'EVALIDE;5.909153;46.361153;SEPTMONCEL MONTEPILE;5.9059277;46.362564;496
10191;10190.0;0;0;0;1;1;1;2;2;2;1;1;SEPTMONCEL PLACE;5.914351;46.371246;SEPTMONCEL MONTEPILE;5.9059277;46.362564;497
10189;10205.0;0;0;0;1;1;1;2;2;2;1;1;SEPTMONCEL L'EVALIDE;5.909153;46.361153;VILLARD ST SAUVEUR MONTBRILLANT;5.8823867;46.367664;498
10204;10205.0;0;0;0;2;2;2;2;2;2;2;2;VILLARD ST SAUVEUR L'ESSARD;5.8746862;46.37148;VILLARD ST SAUVEUR MONTBRILLANT;5.8823867;46.367664;499
10190;10189.0;0;0;0;1;1;1;2;2;2;1;1;SEPTMONCEL MONTEPILE;5.9059277;46.362564;SEPTMONCEL L'EVALIDE;5.909153;46.361153;500
10205;10189.0;0;0;0;2;2;2;2;2;2;2;2;VILLARD ST SAUVEUR MONTBRILLANT;5.8823867;46.367664;SEPTMONCEL L'EVALIDE;5.909153;46.361153;501
10193;10192.0;0;0;0;2;2;2;2;0;0;1;2;POSTE;5.5507483;46.99435;RN 63;5.558586;46.991436;502
10196;10144.0;0;0;0;2;2;2;2;0;0;1;2;VILLAGE PARKING;5.683942;46.859955;CHAMP DE FOIRE;5.704053;46.834427;503
10198;10112.0;0;0;0;0;0;0;0;0;0;1;0;EGLISE;5.621882;46.98029;MONT S/S VAUDREY CAR. GARE;5.597874;46.98252;504
10232;10112.0;0;0;0;1;1;1;1;0;0;1;1;RTE  POLIGNY;5.6044445;46.97222;MONT S/S VAUDREY CAR. GARE;5.597874;46.98252;505
10202;10133.0;0;0;0;2;2;2;1;0;0;0;2;MAIRIE;5.9159174;46.815342;PASQUIER (LE) MAIRIE;5.904871;46.800446;506
10203;10129.0;0;0;0;1;1;1;1;0;0;0;1;VIEILLE LOYE (LA) MAIRIE;5.632191;47.04163;EGLISE;5.666316;46.99471;507
10210;10216.0;0;0;0;3;3;3;2;0;0;2;3;VILLAGE;5.302698;46.890953;CHATEAU D'EAU;5.267268;46.88367;508
10211;10214.0;0;0;2;5;5;5;5;4;4;5;5;BROUCHY;5.3656588;46.481995;ROND POINT;5.359392;46.46944;509
10230;10214.0;0;0;0;1;1;1;1;0;0;1;1;CHAMP DE FOIRE;5.3865986;46.494083;ROND POINT;5.359392;46.46944;510
10215;10212.0;0;0;1;5;5;5;5;3;3;5;5;LE BOURG;5.3593626;46.46839;GOZ;5.367117;46.48121;511
10217;10213.0;0;0;0;1;1;1;1;0;0;0;1;BRETELLE RD1083;5.388059;46.516624;COLLEGE;5.3894434;46.498825;512
10221;10064.0;2;2;4;7;7;7;7;3;3;7;7;RD 475;5.515668;46.92238;DESCHAUX (LE) SALLE DES FETES;5.502164;46.950115;513
10223;10064.0;2;2;2;5;5;5;5;2;2;5;6;RD 905 / PHARMACIE;5.494643;47.023457;DESCHAUX (LE) SALLE DES FETES;5.502164;46.950115;514
10230;10211.0;0;0;2;5;5;5;5;4;4;5;5;CHAMP DE FOIRE;5.3865986;46.494083;BROUCHY;5.3656588;46.481995;515
10230;10218.0;0;0;1;5;5;5;5;3;3;5;5;CHAMP DE FOIRE;5.3865986;46.494083;GARAGE;5.389505;46.51714;516
10231;10055.0;0;0;2;3;3;3;3;0;0;2;3;RD33/D1;5.461248;46.82761;CAR. DE LA POTIERE;5.453578;46.81853;517
10233;10001.0;0;0;2;6;6;6;6;4;4;6;6;CARRE AMIOT;5.2279296;46.207542;GARE S.N.C.F;5.2155623;46.198807;518
10239;10001.0;0;0;0;4;4;4;4;3;3;4;4;LABALME;5.2259946;46.1998;GARE S.N.C.F;5.2155623;46.198807;519
10233;10226.0;0;0;1;7;7;7;7;4;4;6;7;CARRE AMIOT;5.2279296;46.207542;ALIMENTEC TUB;5.243946;46.21531;520
10240;10243.0;0;0;0;0;0;0;1;1;1;0;1;REPUBLIQUE;5.0441923;47.326794;FAC DES SCIENCES;5.064015;47.31494;521
10242;10240.0;1;1;1;0;1;1;0;1;1;1;0;FAC DES SCIENCES;5.0647526;47.315727;REPUBLIQUE;5.0441923;47.326794;522
