id_ag_num;stop_name;stop_lat;stop_lon;Dimanche_Scolaire;Dimanche_Vacances;Ferie;Jeudi_Scolaire;Lundi_Scolaire;Mardi_Scolaire;Mercredi_Scolaire;Samedi_Scolaire;Samedi_Vacances;Semaine_Vacances;Vendredi_Scolaire
10146;PLACE;46.585418701171875;5.698253154754639;0;0;0;3;5;3;4;2;2;3;5
10147;MOUTAINE;46.89834213256836;5.892693519592285;0;0;0;6;6;6;4;0;0;0;6
10148;ANC.PONT SNCF;46.72431182861328;5.77734375;0;0;0;10;10;10;7;4;4;6;10
10149;ABRIBUS;46.37638854980469;5.760920524597168;0;0;5;6;7;6;5;6;6;6;6
10150;SALLE DES FETES;46.76203918457031;5.44786262512207;0;0;4;7;7;7;5;0;0;4;7
10151;VILLAGE;46.63520812988281;5.605157852172852;0;0;0;3;5;3;4;2;2;3;5
10152;ROUSSES (LES) COLLEGE;46.48948669433594;6.069667816162109;0;0;0;4;4;4;2;0;0;0;4
10153;ROUSSES (LES) GOULAND;46.49446105957031;6.035733699798584;0;0;1;5;5;5;4;2;2;1;5
10154;ROUSSES (LES) LA CURE;46.463539123535156;6.0726518630981445;0;0;2;4;4;4;4;2;2;2;4
10155;ROUSSES (LES) LA CURE DOUANE;46.46356201171875;6.062598705291748;0;0;0;0;0;0;1;0;0;0;0
10156;ROUSSES (LES) LE GRAVIER VANDELLE;46.50471115112305;6.104029655456543;0;0;2;5;5;5;5;2;2;2;5
10157;ROUSSES (LES) LE GRAVIER LACROIX;46.499717712402344;6.099648475646973;0;0;1;2;2;2;2;1;1;1;2
10158;ROUSSES (LES) LE NOIRMONT;46.4921989440918;6.092991352081299;0;0;2;5;5;5;5;2;2;2;5
10159;ROUSSES (LES) SYNDIC D'INITIATIVE;46.48296356201172;6.061033725738525;0;0;2;5;5;5;5;2;2;2;5
10160;PLACE DE LA MAIRIE;46.871219635009766;5.429919242858887;0;0;4;5;5;5;4;0;0;4;5
10161;RD1083;46.609947204589844;5.473478317260742;0;0;3;10;10;10;10;7;7;10;10
10162;HOTEL DE LA GARE;46.43473815917969;5.335241317749023;0;0;3;13;13;13;13;8;8;12;13
10163;ZI;46.43775177001953;5.334345817565918;0;0;3;13;13;13;13;8;8;12;13
10164;CATHEDRALE;46.38689422607422;5.865869998931885;0;0;0;3;3;3;3;2;2;1;3
10165;AIGLON;46.38033676147461;5.823610782623291;0;0;5;6;8;6;5;6;6;6;6
10166;FAUBOURG ECOLE;46.3856315612793;5.862349987030029;0;0;0;2;2;2;1;0;0;0;2
10167;LYCEE PRE ST SAUVEUR;46.38071823120117;5.869272232055664;0;0;0;6;7;6;4;1;0;0;6
10168;PONT CIMETIERE;46.38463592529297;5.863706588745117;0;0;5;6;7;6;5;6;6;6;6
10169;ROCHEFORT;46.37720489501953;5.872823238372803;0;0;0;2;2;2;0;0;0;0;2
10170;RUE CARNOT;46.38098907470703;5.856894493103027;0;0;5;6;7;6;5;6;6;6;6
10171;SAINT HUBERT;46.383785247802734;5.870310306549072;0;0;0;3;3;3;2;2;2;1;3
10172;GARE SNCF;46.389862060546875;5.8609089851379395;0;0;5;6;7;6;9;11;11;10;7
10173;VILLE;46.391357421875;5.8642988204956055;0;0;5;6;8;6;9;11;11;10;7
10174;SAINT LAURENT EN GDX GARE SNCF;46.57490921020508;5.951635837554932;0;0;1;4;6;4;4;2;2;4;6
10175;SAINT LAURENT EN GDX VILLE;46.57612991333008;5.955702781677246;0;0;1;4;6;4;4;2;2;4;6
10176;SAINT LUPICIN GERTEM;46.39472579956055;5.794589996337891;0;0;4;5;7;5;4;5;6;6;5
10177;SAINT LUPICIN PLACE MAIRIE;46.39783477783203;5.793337821960449;0;0;4;5;7;5;4;5;6;6;5
10178;RD678;46.58015823364258;5.929143905639648;0;0;0;2;4;2;2;2;2;2;4
10179;LES PRAILLES;46.92121124267578;5.886290073394775;0;0;0;6;6;6;4;0;0;0;6
10180;CASINO;46.938209533691406;5.877439022064209;0;0;0;6;6;6;6;0;0;4;6
10181;SALINS GARE SNCF;46.949310302734375;5.872698783874512;4;4;4;11;12;11;10;4;4;10;11
10182;LYCEE;46.94907760620117;5.882900714874268;0;0;0;8;9;8;4;0;0;1;8
10183;OLIVET;46.94720458984375;5.8777313232421875;4;4;4;16;17;16;16;4;4;14;16
10184;PLACE AUBAREDE;46.932926177978516;5.87855863571167;0;0;0;3;3;3;5;0;0;4;3
10185;PLACE STE MARIE;46.929100036621094;5.886987209320068;0;0;0;4;4;4;6;0;0;4;4
10186;POSTE;46.82746505737305;5.565302848815918;4;4;6;12;12;12;12;5;5;12;13
10187;SEPTMONCEL BELLECOMBE;46.37898635864258;5.925421714782715;0;0;0;3;3;3;5;5;5;4;3
10188;SEPTMONCEL CLAVIERES;46.38685607910156;5.939574718475342;0;0;0;3;3;3;5;5;5;4;3
10189;SEPTMONCEL L'EVALIDE;46.36115264892578;5.909152984619141;0;0;0;3;3;3;4;4;4;3;3
10190;SEPTMONCEL MONTEPILE;46.36256408691406;5.905927658081055;0;0;0;3;3;3;4;4;4;3;3
10191;SEPTMONCEL PLACE;46.371246337890625;5.914350986480713;0;0;0;3;3;3;5;5;5;4;3
10192;RN 63;46.99143600463867;5.558586120605469;0;0;0;2;2;2;2;0;0;1;2
10193;POSTE;46.99435043334961;5.550748348236084;0;0;0;3;3;3;3;0;0;2;3
10194;TOUR DU MEIX (LA) ECOLE-MAIRIE;46.52666473388672;5.661147117614746;0;0;1;3;4;3;3;3;3;3;4
10195;TOUR DU MEIX (LA) RD470;46.52667999267578;5.656774520874023;0;0;4;4;6;4;2;3;3;3;4
10196;VILLAGE PARKING;46.859954833984375;5.683941841125488;0;0;0;3;3;3;3;0;0;2;3
10197;CARF. RD 469;46.92230987548828;5.702284336090088;0;0;0;4;4;4;3;0;0;2;4
10198;EGLISE;46.980289459228516;5.62188196182251;0;0;0;4;4;4;3;0;0;2;4
10199;PONT;46.97693634033203;5.6196112632751465;0;0;0;4;4;4;3;0;0;2;4
10200;PAISIA PASS NIVEAU;46.59857940673828;5.459474563598633;0;0;3;11;11;11;11;7;7;10;11
10201;RD1083;46.594078063964844;5.4543914794921875;0;0;3;10;10;10;10;7;7;10;10
10202;MAIRIE;46.81534194946289;5.91591739654541;0;0;0;3;3;3;2;0;0;0;3
