id_ap;stop_lat;stop_lon;stop_name;id_ag;id_ap_num;id_ag_num
1961;45.08634948730469;5.682990074157715;VARCES-ALLIERES-ET-RISSET, REPUBLIQUE;VARCESRE;100973;10749
1962;45.052059173583984;5.675230026245117;VIF, LE MASSEGU;MASSEGU;100974;10494
1963;45.051971435546875;5.674600124359131;VIF, LE MASSEGU;MASSEGU;100975;10494
1969;45.188411712646484;5.730830192565918;GRENOBLE, VERDUN - PREFECTURE;VERDUN;100976;10759
1970;45.18838119506836;5.731029987335205;GRENOBLE, VERDUN - PREFECTURE;VERDUN;100977;10759
1973;45.14316177368164;5.733449935913086;ECHIROLLES, COMMANDERIE;COMMANDE;100978;10212
1977;45.15639877319336;5.6814398765563965;SEYSSINS, SEYSSINS VILLAGE;PLV;100979;10598
1978;45.156280517578125;5.681240081787109;SEYSSINS, SEYSSINS VILLAGE;PLV;100980;10598
1986;45.18503189086914;5.725339889526367;GRENOBLE, CASERNE DE BONNE;CASBONNE;100981;10115
1987;45.185081481933594;5.725430011749268;GRENOBLE, CASERNE DE BONNE;CASBONNE;100982;10115
1990;45.185550689697266;5.731190204620361;GRENOBLE, CHAVANT;CHAVANT;100983;10155
1991;45.185298919677734;5.731520175933838;GRENOBLE, CHAVANT;CHAVANT;100984;10155
1993;45.212989807128906;5.78085994720459;MEYLAN, LYCEE DU GRESIVAUDAN;LYC;100985;10465
1994;45.205101013183594;5.764339923858643;MEYLAN, AIGUINARDS-HEXAGONE;AIGUIHEX;100986;10013
1995;45.205108642578125;5.764770030975342;MEYLAN, AIGUINARDS-HEXAGONE;AIGUIHEX;100987;10013
2004;45.163639068603516;5.730539798736572;GRENOBLE, ARLEQUIN;ARLEQUIN;100988;10034
2005;45.16331100463867;5.73052978515625;GRENOBLE, ARLEQUIN;ARLEQUIN;100989;10034
2006;45.1663818359375;5.731359958648682;GRENOBLE, LA BRUYERE-PARC JEAN VERLHAC;BRUYERE;100990;10098
2007;45.16619110107422;5.730999946594238;GRENOBLE, LA BRUYERE-PARC JEAN VERLHAC;BRUYERE;100991;10098
2008;45.169639587402344;5.732240200042725;GRENOBLE, MALHERBE;MALHERBE;100992;10478
2009;45.16931915283203;5.73222017288208;GRENOBLE, MALHERBE;MALHERBE;100993;10478
2010;45.173648834228516;5.732019901275635;GRENOBLE, MC2: MAISON DE LA CULTURE;MC2;100994;10500
2011;45.17332077026367;5.73199987411499;GRENOBLE, MC2: MAISON DE LA CULTURE;MC2;100995;10500
2012;45.1790885925293;5.73183012008667;GRENOBLE, MOUNIER;MOUNIER;100996;10521
2013;45.178768157958984;5.731810092926025;GRENOBLE, MOUNIER;MOUNIER;100997;10521
2014;45.181758880615234;5.731750011444092;GRENOBLE, ALBERT 1ER DE BELGIQUE;ALB;100998;10014
2015;45.181541442871094;5.731729984283447;GRENOBLE, ALBERT 1ER DE BELGIQUE;ALB;100999;10014
2018;45.18838882446289;5.731420040130615;GRENOBLE, VERDUN - PREFECTURE;VERDUN;101000;10759
2019;45.1881217956543;5.7315897941589355;GRENOBLE, VERDUN - PREFECTURE;VERDUN;101001;10759
2020;45.19020080566406;5.728000164031982;GRENOBLE, HUBERT DUBEDOUT - MAISON DU TOURISME;DUBEDOUT;101002;10254
2021;45.190128326416016;5.728529930114746;GRENOBLE, HUBERT DUBEDOUT - MAISON DU TOURISME;DUBEDOUT;101003;10254
2026;45.189449310302734;5.72012996673584;GRENOBLE, ALSACE-LORRAINE;ALSACELO;101004;10022
2027;45.1893310546875;5.720530033111572;GRENOBLE, ALSACE-LORRAINE;ALSACELO;101005;10022
2030;45.18838882446289;5.713580131530762;GRENOBLE, SAINT-BRUNO;STBRUNO;101006;10713
2031;45.188331604003906;5.714119911193848;GRENOBLE, SAINT-BRUNO;STBRUNO;101007;10713
2032;45.18880844116211;5.706540107727051;GRENOBLE, BERRIAT-LE MAGASIN;BER;101008;10071
2033;45.188758850097656;5.707039833068848;GRENOBLE, BERRIAT-LE MAGASIN;BER;101009;10071
2034;45.189109802246094;5.698110103607178;FONTAINE, LES FONTAINADES - LE VOG;FOVOG;101010;10300
2035;45.18907165527344;5.698619842529297;FONTAINE, LES FONTAINADES - LE VOG;FOVOG;101011;10300
2036;45.1892204284668;5.693920135498047;FONTAINE, LOUIS MAISONNAT;MAISONNA;101012;10475
2037;45.189178466796875;5.694459915161133;FONTAINE, LOUIS MAISONNAT;MAISONNA;101013;10475
2038;45.191349029541016;5.687290191650391;FONTAINE, FONTAINE HOTEL DE VILLE - LA SOURCE;FONTAHDV;101014;10296
2039;45.19118881225586;5.6876301765441895;FONTAINE, FONTAINE HOTEL DE VILLE - LA SOURCE;FONTAHDV;101015;10296
2040;45.193931579589844;5.679999828338623;FONTAINE, CHARLES MICHELS;CHARLMIC;101016;10141
2041;45.19374084472656;5.680449962615967;FONTAINE, CHARLES MICHELS;CHARLMIC;101017;10141
2042;45.07514190673828;5.769629955291748;VIZILLE, PLACE DU CHATEAU;CHTE;101018;10170
2043;45.191219329833984;5.730559825897217;GRENOBLE, SAINTE-CLAIRE - LES HALLES;STECLAIR;101019;10715
2044;45.19150924682617;5.730780124664307;GRENOBLE, SAINTE-CLAIRE - LES HALLES;STECLAIR;101020;10715
2045;45.19348907470703;5.732039928436279;GRENOBLE, NOTRE-DAME - MUSEE;NOTREDAM;101021;10540
2046;45.193721771240234;5.732329845428467;GRENOBLE, NOTRE-DAME - MUSEE;NOTREDAM;101022;10540
